time_s,cadence_rpm,torque_raw_native,torque_ckg,wheel_speed_kph,battery_voltage_v,battery_current_a,assist_level,brake,walk,motor_erps,iq_actual,pas_ab,pas_direction,recorded_iq_request,recorded_iq_ref
1149.182,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.193,0,744,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.243,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.313,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.344,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.394,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.445,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.494,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.578,0,745,nan,19.66,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.594,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.644,0,744,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.709,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.748,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.824,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.846,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.895,0,745,nan,19.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.973,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.998,0,744,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.074,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.106,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.148,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.237,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.249,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.324,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.369,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.4,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.449,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.502,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.574,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.602,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.65,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.732,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.75,0,745,nan,18.63,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.832,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.85,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.904,0,744,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1150.964,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.002,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.051,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.103,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.152,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.227,0,745,nan,18.75,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.252,0,745,nan,19.61,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.304,0,745,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.359,0,745,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.402,0,744,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.494,0,745,nan,19.61,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.506,0,745,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.556,0,745,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.623,0,745,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.656,0,744,nan,19.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.745,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.757,0,744,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.806,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.887,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.907,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1151.995,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.019,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.062,0,745,nan,20.22,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.131,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.16,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.245,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.265,0,745,nan,20.61,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.311,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.394,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.411,0,745,nan,20.61,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.497,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.527,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.562,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.613,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.664,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.713,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.79,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.814,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.865,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.923,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1152.964,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.054,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.068,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.116,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.186,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.216,0,745,nan,20.76,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.266,0,745,nan,20.76,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.318,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.366,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.42,0,744,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.466,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.549,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.567,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.621,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.685,0,745,nan,20.56,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.719,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.768,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.82,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.87,0,745,nan,20.66,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.946,0,745,nan,20.66,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1153.969,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.021,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.077,0,745,nan,20.66,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.121,0,744,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.177,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.222,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.308,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.323,0,745,nan,21.02,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.372,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.44,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.474,0,745,nan,21.02,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.524,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.585,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.625,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.704,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.725,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.778,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.837,0,745,nan,21.39,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.876,0,745,nan,21.39,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.968,0,745,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1154.978,0,745,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.029,0,745,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.101,0,745,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.129,0,745,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.179,0,744,nan,21.94,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.232,0,745,nan,21.94,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.279,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.365,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.381,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.431,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.484,0,745,nan,22.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.531,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.608,0,745,nan,22.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.632,0,745,nan,22.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.682,0,745,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.739,0,745,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.782,0,744,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.84,0,745,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.884,0,745,nan,22.05,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.97,0,745,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1155.984,0,745,nan,22.05,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.035,0,745,nan,22.05,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.102,0,745,nan,21.77,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.137,0,745,nan,21.77,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.198,0,745,nan,21.77,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.256,0,745,nan,21.77,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.288,0,745,nan,21.77,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.366,0,745,nan,21.77,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.39,0,745,nan,21.77,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.44,0,745,nan,21.77,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.506,0,745,nan,21.71,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.541,0,745,nan,21.71,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.63,0,745,nan,21.71,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.642,0,745,nan,21.71,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.693,0,745,nan,21.71,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.762,0,745,nan,21.71,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.794,0,745,nan,21.71,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.845,0,745,nan,21.71,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.896,0,745,nan,21.44,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1156.946,0,745,nan,21.44,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.027,0,745,nan,21.44,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.046,0,745,nan,21.44,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.128,0,745,nan,21.44,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.172,0,745,nan,21.44,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.205,0,745,nan,21.44,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.3,0,745,nan,21.17,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.335,0,745,nan,21.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.382,0,745,nan,21.17,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.425,0,745,nan,21.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.484,0,745,nan,21.17,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.54,0,745,nan,21.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.571,0,745,nan,21.17,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.627,0,745,nan,21.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.686,0,745,nan,21.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.721,0,745,nan,20.56,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.774,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.825,0,745,nan,20.56,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.872,0,744,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.951,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1157.969,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.023,0,745,nan,20.56,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.082,0,745,nan,20.56,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.118,0,745,nan,19.98,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.182,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.223,0,745,nan,19.98,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.271,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.326,0,745,nan,19.98,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.375,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.445,0,745,nan,19.98,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.475,0,745,nan,19.98,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.525,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.578,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.626,0,745,nan,19.98,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.71,0,745,nan,17.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.744,0,745,nan,17.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.821,0,745,nan,17.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.836,0,745,nan,17.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.891,0,745,nan,17.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.952,0,745,nan,17.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1158.993,0,745,nan,17.34,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.042,0,745,nan,17.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.095,0,745,nan,17.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.179,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.199,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.248,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.315,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.346,0,745,nan,16.12,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.397,0,745,nan,16.12,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.453,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.504,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.579,0,745,nan,16.12,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.605,0,745,nan,16.12,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.657,0,745,nan,17.23,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.711,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.755,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.843,0,745,nan,17.23,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.86,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.907,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1159.975,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.032,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.1,0,745,nan,17.23,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.127,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.174,0,745,nan,17.23,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.242,0,745,nan,17.23,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.271,0,745,nan,15.88,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.348,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.382,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.434,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.503,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.532,0,745,nan,15.88,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.599,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.638,0,745,nan,15.88,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.685,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.733,0,745,nan,15.88,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.786,0,745,nan,15.88,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.867,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.887,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.941,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1160.998,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.041,0,745,nan,14.4,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.133,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.156,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.203,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.273,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.301,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.353,0,745,nan,14.4,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.414,0,745,nan,14.4,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.458,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.527,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.561,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.613,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.664,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.716,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.793,0,745,nan,14.47,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.816,0,745,nan,14.47,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.874,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.922,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1161.966,0,745,nan,14.47,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.02,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.072,0,744,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.119,0,745,nan,14.45,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.17,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.218,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.298,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.32,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.368,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.429,0,745,nan,14.45,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.469,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.561,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.583,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.631,0,745,nan,14.45,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.693,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.734,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.781,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.839,0,745,nan,13.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.883,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.958,0,745,nan,13.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1162.995,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.035,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.089,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.136,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.201,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.234,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.285,0,745,nan,13.73,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.353,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.385,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.455,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.483,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.535,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.586,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.641,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.716,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1163.738,0,745,nan,13.38,39.8,0,3,nan,nan,nan,nan,nan,nan,nan,nan
