time_s,cadence_rpm,torque_raw_native,torque_ckg,wheel_speed_kph,battery_voltage_v,battery_current_a,assist_level,brake,walk,motor_erps,iq_actual,pas_ab,pas_direction,recorded_iq_request,recorded_iq_ref
1185.528,87,1083,nan,16.27,39.6,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.567,87,1208,nan,16.27,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.659,87,1616,nan,16.27,39.5,2.15,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.679,87,1445,nan,16.27,39.5,2.39,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.736,87,1248,nan,16.4,39.4,3.13,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.769,87,952,nan,16.4,39.3,3.56,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.837,87,803,nan,16.4,39.3,3.56,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.909,87,897,nan,16.4,39.5,2.27,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.943,87,1228,nan,16.4,39.5,2.19,3,nan,nan,nan,nan,nan,nan,nan,nan
1185.973,87,1521,nan,16.4,39.5,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.044,87,1356,nan,16.4,39.4,3.09,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.074,87,905,nan,16.4,39.3,3.96,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.146,87,781,nan,16.4,39.3,3.88,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.175,87,840,nan,16.4,39.4,3.49,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.252,87,830,nan,16.4,39.5,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.275,87,1223,nan,16.4,39.6,1.72,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.364,87,1567,nan,16.4,39.5,2.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.389,87,1738,nan,16.4,39.4,3.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.466,87,1196,nan,16.4,39.4,3.49,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.476,87,881,nan,16.4,39.3,4.03,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.527,87,788,nan,16.4,39.2,4.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.593,87,1196,nan,16.4,39.2,5.21,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.628,87,1278,nan,16.4,39.2,5.25,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.7,87,1284,nan,16.4,39.2,4.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.73,87,1039,nan,16.46,39.2,4.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.803,87,932,nan,16.46,39.3,4,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.833,87,928,nan,16.46,39.4,2.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.904,87,1009,nan,16.46,39.5,2.47,3,nan,nan,nan,nan,nan,nan,nan,nan
1186.933,87,1049,nan,16.46,39.6,1.56,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.007,87,1499,nan,16.46,39.5,1.52,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.034,87,1565,nan,16.46,39.4,2.39,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.113,87,1098,nan,16.46,39.4,3.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.135,87,800,nan,16.46,39.3,3.52,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.213,87,744,nan,16.46,39.3,3.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.234,87,744,nan,16.66,39.4,2.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.316,87,962,nan,16.66,39.5,2,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.35,87,1067,nan,16.66,39.5,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.421,87,1024,nan,16.66,39.6,1.6,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.439,87,848,nan,16.66,39.7,1.09,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.525,87,756,nan,16.66,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.538,87,817,nan,16.66,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.626,87,846,nan,16.66,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.641,87,1146,nan,16.66,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.73,87,1436,nan,16.66,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.741,87,1208,nan,16.75,39.5,2.39,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.791,87,854,nan,16.75,39.4,3.13,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.843,87,744,nan,16.75,39.4,3.49,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.892,87,744,nan,16.75,39.4,2.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.973,87,744,nan,16.75,39.5,1.88,3,nan,nan,nan,nan,nan,nan,nan,nan
1187.999,87,999,nan,16.75,39.6,1.37,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.079,87,1066,nan,16.75,39.6,1.13,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.094,87,895,nan,16.75,39.6,1.64,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.182,87,744,nan,16.75,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.194,87,744,nan,16.75,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.287,87,744,nan,16.66,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.297,87,825,nan,16.66,39.7,0.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.348,87,1170,nan,16.66,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.4,87,1209,nan,16.66,39.6,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.449,87,856,nan,16.66,39.4,2.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.503,87,744,nan,16.66,39.5,2,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.551,87,744,nan,16.66,39.6,1.33,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.633,87,744,nan,16.66,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.65,87,818,nan,16.66,39.7,0.62,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.698,87,1066,nan,16.66,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.766,87,969,nan,16.66,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.799,87,842,nan,16.34,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.849,87,744,nan,16.34,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.918,87,744,nan,16.34,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1188.951,87,781,nan,16.34,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.039,87,988,nan,16.34,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.052,87,1164,nan,16.34,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.141,87,1255,nan,16.34,39.6,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.152,87,1029,nan,16.34,39.4,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.202,87,788,nan,16.34,39.4,2.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.257,87,744,nan,16.34,39.5,1.84,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.302,86,744,nan,16.34,39.6,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.359,86,744,nan,15.97,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.405,86,1151,nan,15.97,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.461,86,1195,nan,15.97,39.6,1.29,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.504,86,1027,nan,15.97,39.5,2.39,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.592,86,794,nan,15.97,39.5,1.76,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.604,86,744,nan,15.97,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.693,86,744,nan,15.97,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.706,86,744,nan,15.97,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.794,86,951,nan,15.97,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.807,86,1221,nan,15.97,39.6,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.895,86,1076,nan,15.67,39.5,2.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.921,86,830,nan,15.67,39.5,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1189.958,86,744,nan,15.67,39.6,1.09,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.009,85,744,nan,15.67,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.058,84,744,nan,15.67,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.122,84,851,nan,15.67,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.171,84,985,nan,15.67,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.212,84,936,nan,15.67,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.26,84,781,nan,15.67,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.344,84,744,nan,15.67,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.361,84,744,nan,15.67,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.444,84,744,nan,15.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.462,84,763,nan,15.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.513,84,1126,nan,15.5,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.575,84,1203,nan,15.5,39.6,1.6,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.616,84,932,nan,15.5,39.4,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.691,84,744,nan,15.5,39.6,1.8,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.713,84,744,nan,15.5,39.6,1.13,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.763,84,744,nan,15.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.815,84,744,nan,15.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.865,84,996,nan,15.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.938,84,1077,nan,15.5,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1190.965,84,979,nan,15.39,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.014,84,796,nan,15.39,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.071,84,744,nan,15.39,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.115,83,744,nan,15.39,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.202,83,744,nan,15.39,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.217,83,793,nan,15.39,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.267,83,1096,nan,15.39,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.341,83,1164,nan,15.39,39.5,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.379,83,883,nan,15.39,39.6,1.72,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.418,83,744,nan,15.39,39.6,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.47,83,744,nan,15.39,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.521,83,744,nan,15.39,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.6,83,744,nan,15.25,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.62,83,879,nan,15.25,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.669,83,932,nan,15.25,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.73,83,824,nan,15.25,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.775,83,744,nan,15.25,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.862,83,744,nan,15.25,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.873,83,744,nan,15.25,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.923,83,744,nan,15.25,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1191.995,83,804,nan,15.25,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.025,83,1072,nan,15.25,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.095,83,1101,nan,15.12,39.6,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.125,83,823,nan,15.12,39.6,1.21,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.194,83,744,nan,15.12,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.226,83,744,nan,15.12,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.295,83,744,nan,15.12,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.362,83,769,nan,15.12,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.401,83,871,nan,15.12,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.427,83,913,nan,15.12,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.477,83,830,nan,15.12,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.534,83,763,nan,15.12,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.592,83,744,nan,15.12,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.635,83,744,nan,15.12,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.679,83,744,nan,15.09,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.736,83,802,nan,15.09,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.779,83,1052,nan,15.09,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.846,83,978,nan,15.09,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.88,83,768,nan,15.09,39.7,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1192.93,83,744,nan,15.09,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.012,83,744,nan,15.09,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.031,83,744,nan,15.09,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.11,83,744,nan,15.09,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.132,83,818,nan,15.09,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.183,83,840,nan,15.09,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.262,83,744,nan,15.14,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.283,83,744,nan,15.14,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.333,83,744,nan,15.14,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.384,83,744,nan,15.14,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.434,83,744,nan,15.14,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.512,83,798,nan,15.14,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.536,83,1001,nan,15.14,39.7,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.614,83,926,nan,15.14,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.639,83,744,nan,15.14,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.714,83,744,nan,15.14,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.762,83,744,nan,15.14,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.818,83,744,nan,15.31,39.7,0.62,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.839,83,744,nan,15.31,39.7,0.62,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.888,83,818,nan,15.31,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1193.95,83,744,nan,15.31,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.013,83,744,nan,15.31,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.056,83,744,nan,15.31,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.089,83,742,nan,15.31,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.157,83,744,nan,15.31,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.191,83,744,nan,15.31,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.263,83,843,nan,15.31,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.292,83,745,nan,15.31,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.343,83,744,nan,15.65,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.395,83,744,nan,15.65,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.444,83,744,nan,15.65,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.523,84,744,nan,15.65,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.544,84,744,nan,15.65,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.594,84,893,nan,15.65,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.682,84,788,nan,15.65,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.694,84,744,nan,15.65,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.744,84,744,nan,15.65,39.7,0.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.795,84,744,nan,15.65,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.844,84,744,nan,15.97,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.933,84,744,nan,15.97,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1194.946,84,923,nan,15.97,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.023,85,972,nan,15.97,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.047,86,768,nan,15.97,39.7,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.124,86,744,nan,15.97,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.183,86,744,nan,15.97,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.228,86,744,nan,15.97,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.248,86,744,nan,15.97,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.298,86,884,nan,15.97,39.7,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.36,86,789,nan,15.97,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.433,86,744,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.46,86,744,nan,16.21,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.498,86,744,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.548,86,744,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.606,86,744,nan,16.21,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.683,86,887,nan,16.21,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.735,87,857,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.748,87,800,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.798,87,744,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.867,87,744,nan,16.21,39.7,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.934,87,744,nan,16.5,39.7,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.968,87,744,nan,16.5,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1195.999,87,862,nan,16.5,39.7,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1196.05,87,746,nan,16.5,39.7,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
