time_s,cadence_rpm,torque_raw_native,torque_ckg,wheel_speed_kph,battery_voltage_v,battery_current_a,assist_level,brake,walk,motor_erps,iq_actual,pas_ab,pas_direction,recorded_iq_request,recorded_iq_ref
238.407,75,744,nan,14.3,40.5,0.9,2,nan,nan,nan,nan,nan,nan,nan,nan
238.452,75,744,nan,14.3,40.5,0.78,2,nan,nan,nan,nan,nan,nan,nan,nan
238.538,75,744,nan,14.3,40.5,0.78,2,nan,nan,nan,nan,nan,nan,nan,nan
238.57,75,786,nan,14.3,40.5,0.9,2,nan,nan,nan,nan,nan,nan,nan,nan
238.624,75,781,nan,14.3,40.5,0.82,2,nan,nan,nan,nan,nan,nan,nan,nan
238.669,75,758,nan,14.3,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
238.706,75,744,nan,14.3,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
238.756,75,744,nan,14.3,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
238.808,75,744,nan,14.3,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
238.856,75,744,nan,14.3,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
238.933,75,851,nan,14.3,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
238.956,75,962,nan,14.3,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
239.044,75,906,nan,14.4,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
239.066,75,756,nan,14.4,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
239.109,75,744,nan,14.4,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
239.197,75,744,nan,14.4,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
239.208,75,744,nan,14.4,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
239.294,75,744,nan,14.4,40.5,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
239.329,75,744,nan,14.4,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
239.358,75,744,nan,14.4,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
239.409,75,744,nan,14.4,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
239.463,75,744,nan,14.4,40.6,0.35,3,nan,nan,nan,nan,nan,nan,nan,nan
239.544,75,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
239.565,75,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
239.612,76,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
239.693,77,856,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
239.712,77,1115,nan,14.4,40.6,0.27,3,nan,nan,nan,nan,nan,nan,nan,nan
239.794,78,1093,nan,14.4,40.5,0.5,3,nan,nan,nan,nan,nan,nan,nan,nan
239.825,78,886,nan,14.4,40.5,1.21,3,nan,nan,nan,nan,nan,nan,nan,nan
239.863,78,746,nan,14.4,40.5,1.25,3,nan,nan,nan,nan,nan,nan,nan,nan
239.929,78,744,nan,14.4,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
239.963,78,744,nan,14.4,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
240.045,80,944,nan,14.4,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
240.066,80,1250,nan,14.4,40.5,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
240.143,80,1249,nan,14.4,40.3,2.27,3,nan,nan,nan,nan,nan,nan,nan,nan
240.164,80,1108,nan,14.4,40.2,3.17,3,nan,nan,nan,nan,nan,nan,nan,nan
240.215,80,837,nan,14.4,40.2,3.01,3,nan,nan,nan,nan,nan,nan,nan,nan
240.295,80,744,nan,14.4,40.4,2.03,3,nan,nan,nan,nan,nan,nan,nan,nan
240.314,81,793,nan,14.4,40.4,1.64,3,nan,nan,nan,nan,nan,nan,nan,nan
240.383,82,795,nan,14.4,40.5,1.13,3,nan,nan,nan,nan,nan,nan,nan,nan
240.415,83,879,nan,14.4,40.5,0.54,3,nan,nan,nan,nan,nan,nan,nan,nan
240.483,84,1110,nan,14.4,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
240.517,85,1052,nan,14.4,40.4,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
240.587,85,813,nan,14.4,40.4,1.76,3,nan,nan,nan,nan,nan,nan,nan,nan
240.618,85,744,nan,14.4,40.5,1.21,3,nan,nan,nan,nan,nan,nan,nan,nan
240.669,85,744,nan,14.4,40.5,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
240.721,85,744,nan,14.4,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
240.772,86,1000,nan,14.4,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
240.851,86,991,nan,14.4,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
240.872,86,794,nan,14.4,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
240.923,86,744,nan,14.4,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
240.984,86,744,nan,14.4,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
241.034,86,744,nan,14.4,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
241.075,87,744,nan,14.4,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
241.125,87,752,nan,14.4,40.5,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
241.173,87,814,nan,14.4,40.5,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
241.247,87,744,nan,14.4,40.5,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
241.273,86,744,nan,14.4,40.5,0.54,3,nan,nan,nan,nan,nan,nan,nan,nan
241.323,85,744,nan,14.4,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
241.379,0,744,nan,14.4,40.6,0.39,3,nan,nan,nan,nan,nan,nan,nan,nan
241.422,0,744,nan,14.4,40.6,0.27,3,nan,nan,nan,nan,nan,nan,nan,nan
241.491,0,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.525,0,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.591,0,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.623,0,744,nan,14.4,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.692,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.735,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.795,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.826,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.896,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
241.965,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.003,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.029,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.103,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.13,0,744,nan,15.62,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.213,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.244,0,745,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.28,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.345,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.385,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.433,0,745,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.485,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.533,0,744,nan,17.09,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
242.609,0,745,nan,17.09,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.636,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.713,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.735,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.813,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.835,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.918,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
242.935,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.022,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.036,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.122,0,745,nan,17.2,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.142,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.225,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.237,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.286,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.371,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.406,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.471,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.487,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.57,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.588,0,745,nan,17.48,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.645,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.692,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.741,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.794,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.841,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.906,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.942,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
243.993,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.055,0,745,nan,17.7,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.094,0,744,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.145,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.194,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.251,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.306,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.354,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.395,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.461,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.495,0,745,nan,17.81,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.587,0,744,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.598,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.649,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.719,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.749,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.822,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.85,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.9,0,744,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
244.951,0,744,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245,0,745,nan,17.88,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.082,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.101,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.152,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.213,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.253,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.307,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.355,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.404,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.478,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.508,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.557,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.61,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.657,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.741,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.757,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.808,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.873,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.914,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
245.976,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.012,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.06,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.137,0,744,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.161,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.237,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.262,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.312,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.368,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.412,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.5,0,745,nan,17.66,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.512,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.562,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.632,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.663,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.747,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.765,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.819,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.875,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
246.917,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.007,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.019,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.069,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.139,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.18,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.219,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.271,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.318,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.403,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.418,0,745,nan,17.37,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.468,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.535,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.57,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.647,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.672,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.721,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.799,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.822,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.897,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.931,0,745,nan,17.44,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
247.975,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.024,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.074,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.163,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.174,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.226,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.294,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.326,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.398,0,745,nan,17.62,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.429,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.477,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.558,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.577,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.658,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.677,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.73,0,744,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.789,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.829,0,745,nan,17.92,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.879,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.931,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
248.98,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.067,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.08,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.13,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.185,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.231,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.32,0,744,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.332,0,745,nan,18.19,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.382,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.449,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.483,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.568,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.586,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.635,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.713,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.736,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.818,0,745,nan,18.34,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.845,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.886,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.977,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
249.988,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.068,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.104,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.14,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.221,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.24,0,745,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.319,0,744,nan,17.96,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.353,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.392,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.443,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.496,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.544,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.617,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.646,0,744,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.696,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.75,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.799,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.881,0,745,nan,17.13,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.897,0,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
250.948,0,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.014,0,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.047,0,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.1,0,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.149,33,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.198,42,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.277,49,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.298,63,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.349,71,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.409,75,745,nan,16.21,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.489,76,744,nan,15.23,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.514,76,745,nan,15.23,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.552,76,925,nan,15.23,40.6,0,3,nan,nan,nan,nan,nan,nan,nan,nan
251.64,76,1196,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.653,76,1342,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.739,76,1283,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.772,76,1072,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.803,76,913,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.853,76,744,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
